User ID,Resource ID,Ratings,Time Spent (minutes),Topics/Subjects of Interest,Preferred Learning Formats,Learning Goals/Objectives,Publication Year,Citation Count,Popularity Score
1952,159,4.851445892790238,27,Wilderness Survival,Video,Gain new skills,2015,52,3.026640646711872
1952,646,1.5662301975416495,116,Deep Learning,Video,Advance career,2011,909,4.3269663269602345
1953,954,4.974488292430763,55,Philosophy,Interactive,Advance career,2019,960,9.228085199501779
1953,1521,4.884865923804087,35,Nanotechnology,Interactive,Personal interest,2018,310,2.4950065279585107
1953,554,1.520354525481403,55,Operations Management,Video,Advance career,2011,181,4.548982586329524
1953,1499,3.7417811475449447,117,Physics,Video,Gain new skills,2002,117,1.6723389925957233
1953,1219,2.677585187450814,22,Public Health,Interactive,Personal interest,2003,564,4.301138391565638
1954,266,2.207870519808686,18,Music Composition,Text,Gain new skills,2015,399,1.504366137468689
1954,289,2.1281467131836123,48,Marketing,Interactive,Gain new skills,2016,14,6.6659445292370725
1954,1783,1.2695476954597815,87,Sports Science,Video,Advance career,2009,619,7.0920055576409595
1954,1828,2.5584883635570037,57,Mechanical Engineering,Text,Advance career,2013,83,1.2440684544517844
1954,1765,3.304361562310586,31,Linguistics,Interactive,Gain new skills,2013,78,4.303195277866616
1954,1723,3.7018211293915098,21,Information Technology,Text,Advance career,2016,250,1.4193855703593605
1954,121,1.9533079356608345,59,Astronomy,Interactive,Personal interest,2001,851,5.4574722457993605
1954,493,3.7625229404717047,95,Engineering,Interactive,Personal interest,2017,717,1.446636835293097
1954,677,4.782530002878733,32,Economics,Interactive,Advance career,2002,474,2.5428848098875623
1954,1131,1.4854396320479646,36,Information Technology,Text,Advance career,2015,398,1.3912952319488647
1954,887,4.15586999102134,10,Genetics,Interactive,Advance career,2003,204,9.546466893625224
1954,1246,1.7985768584493704,63,Biology,Interactive,Advance career,2000,294,1.8825028287392642
1955,1201,1.3798232748182395,19,Business Administration,Video,Advance career,2009,617,8.163046178335156
1955,444,2.7579570238078035,69,Machine Learning,Text,Personal interest,2002,563,5.0967972024362185
1955,1222,4.097387044458012,41,Tax Law,Interactive,Advance career,2020,608,9.587872478017815
1955,423,2.938922495446223,48,Zoology,Video,Advance career,2021,126,6.2565290146475725
1955,1171,4.330666544861327,47,Choreography,Interactive,Personal interest,2006,767,7.574303148940285
1955,1696,3.241231551567012,25,Quantum Computing,Interactive,Advance career,2000,159,3.5306565296012993
1955,812,2.352553875444084,25,Biology,Text,Personal interest,2021,190,0.04773533511943984
1955,1470,1.307324632770385,108,Human Resources Management,Text,Gain new skills,2007,300,4.473142934462919
1956,1866,1.1535978426599751,91,Philosophy,Interactive,Personal interest,2004,682,7.822363517550457
1956,1923,3.3625904081558624,18,Photography,Video,Personal interest,2000,118,7.808157940847366
1956,1625,2.0297797815886898,16,Political Science,Video,Advance career,2018,973,3.880558375705209
1956,1172,4.837668341658841,83,Graphic Design,Interactive,Personal interest,2006,155,5.0266333600471205
1956,288,2.7526085273344467,116,Human Resources Management,Text,Advance career,2005,222,3.3447454928225784
1956,1159,1.9776472280635948,95,Photography,Video,Gain new skills,2021,942,7.449852681926117
1956,439,3.4694956566607167,32,Wilderness Survival,Video,Advance career,2014,42,9.397592882890496
1956,1563,1.603036761440459,73,Electrical Engineering,Video,Personal interest,2019,236,9.913462585813042
1956,1438,3.2213965485208256,47,Architecture,Text,Advance career,2009,104,4.29614812688238
1956,418,2.227609331195875,16,Cognitive Science,Text,Personal interest,2022,60,8.394311780505506
1957,1537,1.6918262301866052,25,Mechanical Engineering,Interactive,Personal interest,2009,334,2.1936977223482512
1957,725,2.9804570123693117,97,Organizational Behavior,Video,Gain new skills,2010,444,5.35257447746303
1957,450,1.300214549127944,42,English Language,Interactive,Gain new skills,2007,834,4.699240262657849
1957,1617,4.531753354415292,22,Cryptocurrency Trading,Text,Gain new skills,2007,153,0.28298281482307175
1957,1666,2.346944858865256,84,Art History,Text,Advance career,2016,752,3.976550508577498
1957,311,1.51635942190443,23,Organizational Behavior,Interactive,Advance career,2019,758,6.580799326809103
1957,1082,2.3863844021895426,70,Public Relations,Text,Gain new skills,2019,589,4.119530718574173
1957,403,4.129470467439085,103,Mechanical Engineering,Video,Gain new skills,2021,276,4.902854888265367
1958,514,3.1611909086075776,107,Marine Biology,Text,Gain new skills,2010,786,3.8807679429712536
1958,625,4.280023674192434,18,Music Composition,Interactive,Advance career,2018,327,3.4768906065279337
1958,1274,1.8294939463232616,50,Wilderness Survival,Video,Personal interest,2014,207,5.584905433146927
1958,521,2.8607478493211187,92,Business Administration,Text,Personal interest,2011,848,1.7828112961708364
1958,1416,4.086969506769126,13,Marine Biology,Interactive,Advance career,2002,590,0.8892770213774492
1958,1718,3.8303506635708127,99,Geology,Text,Personal interest,2011,230,3.541620309407204
1958,947,3.6384375113772127,38,Forensic Science,Text,Advance career,2001,42,2.946618970377215
1958,1633,3.128826014928761,102,Interior Design,Interactive,Advance career,2011,464,8.110870652885392
1959,746,1.723853489810535,38,Political Science,Text,Gain new skills,2000,716,4.783214201417817
1959,1133,3.956354373095622,15,Social Media Management,Interactive,Gain new skills,2016,482,6.210570738890762
1959,1915,3.963537387178437,66,Linguistics,Video,Personal interest,2004,552,9.304113153161763
1959,1751,1.8081792895646616,77,Law,Interactive,Advance career,2022,649,3.3926113791214196
1959,541,2.806838104534897,59,Anthropology,Text,Personal interest,2012,122,7.836666648886402
1959,202,3.8351485346649743,119,Microeconomics,Interactive,Personal interest,2019,971,3.8252298930254325
1959,1798,3.763697470008205,103,Forensic Science,Text,Advance career,2011,285,1.0653114035272293
1959,486,3.4689577024532747,18,Wilderness Survival,Interactive,Personal interest,2012,956,8.236861135257081
1959,256,2.2854427270209685,49,Human Resources Management,Text,Advance career,2014,812,4.360585033907768
1959,1319,2.620553645100675,44,Software Engineering,Interactive,Personal interest,2015,671,8.413369826026264
1959,513,1.986777269534826,103,Biology,Text,Advance career,2016,470,1.9739183828696416
1959,533,3.2940247445508968,18,Urban Planning,Interactive,Gain new skills,2005,413,0.5875572130068896
1960,137,3.772117834741608,117,Choreography,Interactive,Advance career,2012,943,7.228266866112905
1960,1995,3.674711985562485,34,Quantum Computing,Interactive,Gain new skills,2008,946,7.591146928592752
1960,1392,1.6610115341918248,97,Public Health,Interactive,Advance career,2002,557,6.360164289532866
1960,772,3.969524559164563,18,Law,Interactive,Advance career,2003,292,1.1717799728617584
1960,669,3.5361609073742293,57,Social Media Management,Video,Gain new skills,2000,132,6.206966896237208
1960,524,2.072404323377018,59,Electrical Engineering,Video,Personal interest,2020,78,2.3863718390094215
1960,1763,3.770497048507425,13,Choreography,Text,Advance career,2000,844,3.018100165062283
1960,1420,4.708757186453213,85,Organizational Behavior,Text,Advance career,2016,396,9.984327496592911
1960,126,2.3426850354472037,105,International Relations,Video,Gain new skills,2012,855,2.8645794478887545
1960,1697,4.7645673399699,100,Fashion Design,Text,Personal interest,2015,287,7.968286192705911
1961,1763,2.521179776595033,12,Wilderness Survival,Interactive,Gain new skills,2000,844,3.018100165062283
1961,829,1.466664447600194,70,International Relations,Video,Advance career,2004,58,5.824166868495539
1961,1788,4.158778243375257,48,Mathematics,Video,Advance career,2002,135,3.675336334583089
1961,1977,4.661759152994678,115,Industrial Psychology,Interactive,Advance career,2015,604,4.938843116401871
1961,652,1.0111279046445336,117,Ethics,Video,Gain new skills,2020,251,2.0376350702822177
1961,1424,2.089644940312343,50,Materials Science,Video,Gain new skills,2021,581,1.0004264021315867
1961,957,1.5542038688339137,27,Law,Video,Advance career,2001,140,1.576126431685021
1961,1257,4.838852282117122,50,Music Theory,Video,Personal interest,2005,693,9.108627487784842
1961,103,4.047829347119354,31,Pharmacology,Interactive,Advance career,2005,164,0.0795777357717764
1961,464,1.4935296986918494,52,Organizational Behavior,Video,Personal interest,2019,675,9.850289697070988
1961,1220,2.971405837120632,5,Business Administration,Text,Advance career,2020,591,2.785715891151286
1961,792,2.940012835751699,119,Forensic Science,Interactive,Gain new skills,2003,452,2.734199806240624
1962,199,2.3199243902292976,102,Mechanical Engineering,Interactive,Advance career,2019,439,8.973860773161606
1962,14,4.123816644774253,17,Communication Studies,Video,Gain new skills,2004,923,3.8823136663187197
1962,1808,1.8706193132071247,19,Microeconomics,Text,Advance career,2015,229,0.7818968463355613
1962,178,3.427939070259239,34,Political Science,Interactive,Personal interest,2017,598,7.7112869154272365
1962,1741,4.244013403777954,95,Game Design,Interactive,Personal interest,2001,138,3.4120145002718494
1962,1607,2.158213992275096,106,Entrepreneurship,Video,Advance career,2022,75,0.6042259798608551
1962,1125,4.268755687160115,97,Urban Planning,Text,Advance career,2019,609,8.775683526129821
1962,1116,1.384077949919258,26,International Relations,Video,Gain new skills,2009,764,7.842737741071718
1962,1872,3.449944100263841,119,Human Anatomy,Interactive,Advance career,2002,305,7.480331205446303
1962,771,2.401642354626602,75,Conflict Resolution,Interactive,Advance career,2021,443,6.239314907947005
1962,1543,1.1484086855032043,39,Forensic Science,Text,Gain new skills,2014,678,1.9051778074333336
1963,1796,4.714733273117801,95,Mechanical Engineering,Video,Personal interest,2006,980,0.037198984212447606
1963,1265,2.8052547911680263,105,Artificial Intelligence,Interactive,Advance career,2014,611,3.074447821661991
1963,72,2.41407579591148,81,English Language,Interactive,Gain new skills,2012,53,6.020504277505417
1963,1367,4.692686080949736,58,Paleontology,Video,Advance career,2007,914,2.9895618548222878
1963,1407,2.5959400534809216,116,Biology,Text,Personal interest,2010,159,1.7694886415484545
1963,325,3.7918256448466,60,Paleontology,Interactive,Advance career,2008,176,6.490625350279645
1964,906,3.457699455500694,83,Nutrition,Video,Advance career,2001,99,2.9810332709628105
1964,588,2.7564384579787284,75,Public Relations,Interactive,Gain new skills,2007,487,5.4852897356274735
1964,1580,4.5003382293421055,91,Fashion Design,Video,Personal interest,2020,885,4.906400354821341
1964,471,4.892264421048537,48,Cryptography,Interactive,Gain new skills,2009,785,6.542337102721839
1964,701,2.863037406188073,24,Theater Arts,Video,Gain new skills,2005,669,7.566944705217152
1964,833,1.4657519119983515,17,Linguistics,Text,Advance career,2013,70,5.25711662438026
1964,455,4.371646320445703,114,Cryptography,Text,Personal interest,2009,357,6.026526200879171
1964,1047,1.845568980341532,23,Conflict Resolution,Text,Gain new skills,2019,333,6.894379750418711
1964,1373,3.293886955295088,102,Wilderness Survival,Interactive,Personal interest,2008,407,6.0228522508335125
1964,1935,1.2881431258594311,95,Photography,Text,Advance career,2021,801,1.349619824518894
1964,1743,4.6802732158863165,30,Zoology,Text,Gain new skills,2004,922,3.925006337392476
1964,951,4.891480867379087,98,Linguistics,Interactive,Personal interest,2004,487,5.118993442299686
1964,871,4.737961865735607,106,Religious Studies,Text,Gain new skills,2014,262,6.289692921679455
1965,1455,2.134149079736752,29,Developmental Psychology,Video,Advance career,2012,266,6.136646325319046
1965,1050,4.264544755522687,108,Macroeconomics,Text,Personal interest,2008,5,6.038255252394523
1965,828,1.1976883301550214,39,Public Relations,Text,Advance career,2019,415,8.073416162742438
1965,1045,2.4267994997922666,26,Physics,Text,Personal interest,2018,728,9.808382718761617
1965,138,3.348640279550146,99,Renewable Energy,Text,Gain new skills,2006,23,0.3944207750273454
1965,1290,1.317483927005957,79,Developmental Psychology,Text,Gain new skills,2006,749,1.7727731124581259
1965,890,3.406138475732007,84,Communication Studies,Video,Personal interest,2006,366,8.955899485861941
1965,647,3.776337797083758,89,Cultural Studies,Interactive,Advance career,2019,190,4.155037208972336
1965,1927,3.607704358475121,46,Social Media Management,Interactive,Gain new skills,2006,480,0.5312383836065071
1965,1244,1.054590335890976,24,Cryptocurrency Trading,Interactive,Advance career,2002,346,5.026275460407719
1965,1390,4.068511888104018,87,English Language,Video,Advance career,2017,472,0.8027633766865261
1966,239,4.884175581730297,119,Geology,Interactive,Advance career,2004,235,9.75108658320002
1966,1396,3.6641856809433673,24,Game Theory,Text,Gain new skills,2006,429,9.17979908826523
1966,916,3.7650374255593535,71,Literature,Text,Gain new skills,2001,190,5.775168736819516
1966,1297,4.603977185130358,67,Music Composition,Text,Personal interest,2007,677,9.151017383505836
1966,794,3.1987716509422697,113,Engineering,Text,Personal interest,2004,930,1.0842857412609508
1966,1852,2.38912672645134,94,Conflict Resolution,Text,Personal interest,2012,967,6.435523313108929
1966,948,1.4114675269916832,71,Cybersecurity,Video,Personal interest,2003,868,9.738033849717048
1966,1420,3.179447015927926,6,Development Studies,Text,Gain new skills,2016,396,9.984327496592911
1966,1490,1.0252862545839356,13,Deep Learning,Video,Gain new skills,2002,808,6.301788911700679
1966,1619,3.0409599454882827,56,Agriculture,Video,Gain new skills,2017,414,6.963117217589133
1966,212,2.733606171651144,76,Film Studies,Video,Advance career,2005,215,0.016249139603224938
1966,1868,3.880853766643445,32,Deep Learning,Video,Gain new skills,2015,950,2.057483760623059
1966,567,2.8815094718015084,52,Business Administration,Video,Gain new skills,2005,363,4.542625281303904
1966,6,4.669155326198339,51,Fashion Design,Interactive,Personal interest,2012,696,2.8792554470506806
1967,1537,1.1522192417854455,40,Communication Studies,Video,Advance career,2009,334,2.1936977223482512
1967,984,3.877406540796047,98,Quantum Computing,Interactive,Gain new skills,2009,868,0.5616808935920614
1967,523,3.3096070771109347,35,Quantum Computing,Text,Advance career,2022,310,6.182021315130505
1967,565,3.926509031226871,40,Political Science,Text,Gain new skills,2007,456,3.4059385705076215
1967,1204,3.369284425095991,16,Nutrition,Video,Advance career,2005,477,5.841617577432714
1967,1211,3.777375236690962,25,Social Media Management,Video,Personal interest,2016,127,2.1899103205567707
1968,922,4.0063574613793005,62,Genetics,Text,Personal interest,2009,892,3.96864265608838
